16000,39.25,6.61,20.75,0.43,18.00,3.08
16250,29.67,2.05,17.00,1.00,22.67,1.70
16500,25.75,3.27,14.75,2.86,14.50,7.23
16750,35.75,5.21,19.75,1.79,21.00,0.71
17000,33.75,1.30,14.25,6.42,17.75,3.70
17250,34.25,2.38,13.00,6.12,13.50,8.14
17500,40.25,5.45,14.75,2.68,20.00,3.00
17750,28.75,4.09,16.75,3.77,20.75,3.42
18000,26.25,6.14,12.50,6.06,20.75,5.21
18250,40.50,2.69,16.33,4.11,25.00,1.41
18500,36.75,2.28,20.25,4.49,19.00,5.20
18750,35.67,4.03,15.00,4.12,19.33,1.89
19000,36.00,9.82,15.00,2.12,15.75,3.90
19250,32.75,2.05,16.00,3.67,19.25,2.28
19500,22.33,4.11,20.67,0.47,21.50,2.87
19750,36.00,4.74,14.75,2.68,17.50,4.92
20000,38.00,1.22,21.50,2.50,20.25,3.11
20250,36.50,0.50,19.25,2.17,19.00,1.22
20500,37.75,5.49,19.00,2.74,14.50,3.77
20750,36.00,6.75,14.75,3.27,17.25,4.97
21000,29.00,2.74,16.25,3.11,17.75,5.36
21250,39.00,6.71,17.50,3.28,19.00,2.35
21500,39.25,2.86,18.00,1.63,8.67,3.30
21750,35.50,4.15,13.25,1.09,17.00,4.24
22000,41.33,1.25,18.00,2.12,11.33,8.18
22250,28.33,5.79,14.67,3.09,16.50,4.15
22500,28.50,5.41,17.75,2.17,15.50,3.57
22750,30.00,5.79,17.25,1.92,19.50,3.35
23000,38.75,3.49,19.25,1.79,17.50,4.33
23250,35.25,1.30,14.00,4.64,15.75,1.30
23500,37.75,4.38,11.00,5.70,12.33,2.05
23750,33.00,8.15,12.67,0.94,18.00,4.30
24000,25.00,4.24,12.25,4.71,11.00,3.74
24250,31.25,10.11,14.75,3.96,15.50,4.27
24500,34.00,2.92,15.00,3.00,21.50,0.50
24750,29.67,2.87,15.50,7.30,11.00,2.83
25000,34.50,4.50,15.75,2.49,15.75,4.32
25250,28.80,1.94,12.00,1.22,18.20,2.64
25500,25.33,3.68,16.25,4.82,11.67,4.50
25750,38.25,7.08,15.75,4.66,13.75,3.03
26000,36.75,3.90,17.50,3.50,16.25,1.92
26250,35.75,3.83,19.67,3.68,18.67,2.62
26500,32.67,8.34,11.00,3.27,20.00,2.55
26750,37.50,3.64,15.25,3.42,17.00,8.22
27000,24.75,5.67,17.50,4.56,21.25,3.70
27250,29.50,7.79,16.75,1.48,8.75,4.26
27500,39.75,3.27,18.00,3.00,7.33,4.78
27750,37.75,1.09,18.75,1.79,12.25,2.86
28000,37.75,3.70,15.50,4.39,10.75,1.79
28250,33.50,8.41,14.67,4.92,18.33,2.36
28500,27.75,3.34,16.40,2.06,13.20,3.76
28750,34.50,6.18,14.00,3.56,11.67,3.68
29000,42.50,3.35,16.75,1.79,18.00,1.87
29250,40.33,0.94,23.00,1.22,14.33,0.94
29500,39.33,0.94,17.25,2.28,15.50,5.50
29750,38.00,8.12,12.50,0.87,15.50,3.50
30000,31.00,2.83,17.33,2.49,19.25,3.70
30250,27.25,6.94,14.50,5.72,19.25,3.03
30500,37.75,8.81,18.25,3.34,19.00,2.45
30750,37.75,2.77,22.50,1.12,20.50,1.50
31000,36.50,2.29,17.67,4.03,17.25,1.48
31250,36.25,6.91,12.67,1.70,16.25,1.64
31500,27.25,5.36,10.25,5.07,16.33,2.36
31750,27.75,2.49,16.00,2.55,15.75,4.82
32000,39.75,5.36,16.00,2.83,21.00,0.00
32250,35.50,1.50,19.25,2.95,16.00,2.45
32500,36.75,2.49,16.33,1.89,15.33,2.49
32750,41.50,5.68,15.00,3.00,16.75,5.89
33000,30.00,2.45,13.75,4.15,15.00,3.56
33250,27.33,3.77,12.00,3.27,15.25,4.02
33500,30.50,7.89,14.75,2.05,15.00,2.12
33750,35.50,1.50,18.50,1.50,13.50,5.50
34000,36.00,0.00,17.75,4.60,13.75,5.07
34250,39.00,4.12,13.25,3.70,14.25,2.59
34500,36.00,7.65,19.25,3.63,19.00,4.42
34750,27.50,2.29,15.00,2.55,13.75,8.47
35000,34.75,7.15,12.75,4.87,20.00,0.82
35250,40.00,2.55,15.00,3.00,15.00,2.16
35500,36.50,2.29,18.50,3.57,11.75,7.79
35750,38.00,1.63,18.75,2.86,18.33,3.09
36000,40.75,6.34,16.00,1.22,15.67,4.50
36250,27.00,4.24,15.67,3.30,17.00,4.53
36500,31.75,5.36,13.00,3.56,14.75,2.77
36750,40.25,3.03,18.50,1.50,18.25,0.83
37000,39.75,1.30,16.50,2.60,20.00,2.12
37250,36.00,4.64,16.50,3.35,17.67,2.36
37500,39.00,4.24,16.25,3.49,18.75,4.97
37750,30.25,2.17,15.50,2.60,20.00,2.55
38000,28.75,4.97,17.00,2.92,17.25,5.12
38250,38.50,3.28,11.25,4.32,20.00,2.35
38500,37.50,1.12,14.33,1.25,14.00,7.87
38750,37.50,4.50,16.75,2.49,13.75,3.03
39000,37.00,7.07,15.50,2.87,18.67,4.99
39250,29.50,3.57,13.00,5.15,17.00,1.58
39500,23.00,4.55,14.00,1.41,8.00,2.16
39750,37.50,6.18,16.75,2.17,14.75,2.17
40000,36.00,4.24,16.00,2.16,20.25,1.48
40250,33.00,2.12,16.00,2.12,19.00,2.24
40500,36.50,6.06,10.00,3.94,12.33,3.86
40750,34.50,6.54,10.00,3.67,16.50,2.06
41000,27.00,3.54,13.00,5.10,9.25,5.49
41250,32.00,5.87,13.50,5.32,16.00,2.45
41500,37.75,1.30,18.75,4.76,14.25,5.07
41750,33.00,4.74,14.67,2.05,15.67,4.03
42000,40.00,3.00,13.00,5.83,19.00,2.74
42250,37.00,1.41,18.25,2.86,15.33,6.60
42500,23.33,1.70,14.50,4.09,24.00,0.00
42750,31.00,2.83,16.00,4.55,16.50,3.20
43000,39.25,1.79,16.25,1.79,11.75,0.43
43250,36.75,4.49,14.75,3.70,16.00,2.35
43500,35.75,1.64,15.25,4.09,16.50,3.04
43750,30.25,8.41,21.33,1.25,19.50,1.50
44000,25.75,2.49,17.25,2.59,16.33,3.68
44250,36.33,3.09,14.00,4.00,17.00,5.66
44500,37.33,1.89,20.00,0.82,17.25,1.48
44750,36.67,3.30,20.50,2.60,13.00,0.82
45000,35.33,3.86,19.25,2.77,15.67,2.49
45250,38.25,3.90,18.75,2.49,15.00,3.00
45500,25.50,2.69,17.33,4.99,15.00,3.08
45750,32.75,2.17,17.00,3.24,16.00,1.87
46000,39.75,1.30,12.25,4.66,18.75,3.70
46250,35.00,1.41,17.00,4.97,15.50,3.35
46500,36.50,2.87,14.50,4.72,14.50,5.41
46750,39.25,5.21,15.25,1.92,18.75,3.90
47000,26.75,4.09,15.25,4.44,21.75,1.79
47250,28.25,4.60,17.25,5.76,20.50,3.91
47500,35.75,2.77,19.00,4.58,14.00,2.12
47750,35.75,0.43,18.75,4.82,13.00,4.42
48000,40.25,2.77,20.33,1.70,15.67,4.99
48250,34.67,4.50,20.25,4.49,19.33,3.30
48500,24.40,5.16,15.00,4.95,15.40,2.80
48750,28.00,2.83,18.00,2.92,14.33,2.62
49000,38.75,3.90,20.25,3.77,12.00,5.61
49250,33.50,3.50,19.00,4.06,15.75,4.82
49500,38.00,1.41,18.00,0.00,15.50,3.77
49750,37.00,4.06,14.25,2.49,17.75,4.55
50000,27.00,2.12,8.67,8.73,18.25,1.79
50250,37.25,3.49,19.50,1.12,14.00,3.56
50500,41.00,3.24,15.00,6.44,14.50,3.35
50750,35.00,4.18,20.50,0.50,18.50,3.57
51000,30.50,10.64,13.25,8.04,15.00,0.00
51250,30.25,7.92,13.67,1.25,12.33,6.13
51500,29.25,3.90,13.25,7.43,22.75,1.30
51750,30.50,10.78,15.50,3.91,14.75,3.70
52000,40.00,4.18,15.25,2.38,15.00,2.12
52250,36.00,2.12,18.50,1.50,18.33,1.25
52500,37.25,3.70,18.25,2.05,18.25,3.27
52750,28.75,8.67,18.00,2.24,17.50,2.29
53000,25.50,2.50,11.00,1.00,14.67,2.62
53250,29.40,6.95,16.20,4.07,15.75,2.59
53500,40.75,4.76,19.00,2.00,12.00,3.54
53750,32.25,0.83,17.50,2.87,19.00,4.18
54000,35.75,3.49,16.00,7.07,18.00,2.45
54250,36.40,7.26,17.75,4.44,17.80,1.72
54500,26.50,5.02,17.50,2.60,22.25,3.27
54750,32.75,3.70,17.50,1.50,13.33,1.89
55000,36.75,4.44,14.75,5.58,19.50,4.50
55250,32.00,1.22,14.75,5.76,18.25,3.27
55500,36.00,0.00,14.75,2.95,18.33,3.68
55750,37.00,5.10,14.25,3.27,19.67,2.87
56000,28.67,1.25,14.67,3.77,20.00,1.73
56250,28.25,2.38,19.50,3.20,21.00,0.71
56500,39.67,5.31,15.33,6.18,16.00,5.96
56750,38.50,1.50,15.50,2.29,18.75,2.77
57000,37.50,3.35,15.00,5.61,19.25,2.05
57250,31.33,9.88,10.25,2.68,19.00,1.41
57500,26.00,5.24,11.25,5.80,16.50,3.20
57750,31.00,10.46,14.00,1.73,19.50,2.60
58000,41.00,3.00,18.25,3.96,15.67,4.11
58250,38.75,1.79,15.00,3.08,15.67,3.86
58500,36.25,3.19,9.00,2.74,17.75,1.30
58750,35.75,6.61,14.25,4.92,14.75,6.14
59000,25.25,1.92,17.67,2.62,22.33,2.36
59250,32.00,9.09,15.00,2.16,18.25,1.79
59500,37.00,0.82,18.33,2.49,13.25,3.63
59750,37.25,1.30,16.67,0.47,20.50,3.35
60000,40.00,0.00,15.50,4.15,17.67,4.50
60250,35.33,3.30,12.75,4.82,23.50,0.50
60500,25.00,1.41,16.50,4.50,19.50,4.03
60750,27.75,6.87,17.25,4.71,18.00,2.12
61000,33.25,3.83,15.00,1.87,13.00,6.12
61250,29.67,1.70,14.50,5.41,18.33,6.02
61500,33.00,3.94,14.75,2.17,15.50,5.94
61750,31.00,6.60,18.75,4.15,19.25,2.49
62000,27.25,1.92,20.50,2.29,20.00,1.41
62250,37.00,5.05,14.00,6.04,17.00,4.06
62500,37.00,5.74,18.75,4.44,18.50,1.50
62750,32.75,3.63,16.00,1.00,20.00,2.24
63000,33.75,8.58,14.00,2.83,13.00,2.45
63250,36.00,6.36,14.00,4.06,19.25,5.36
63500,24.33,2.87,17.00,2.16,18.00,7.12
63750,37.00,5.34,9.00,1.87,15.50,0.50
64000,39.33,2.49,16.00,6.16,15.25,3.49
64250,35.40,2.80,15.75,6.76,17.75,2.77
64500,37.33,1.25,15.00,0.00,17.75,1.30
64750,36.25,4.02,18.00,2.74,13.00,3.94
65000,26.75,2.49,10.00,4.06,15.75,3.27
65250,31.00,3.74,17.75,5.63,17.00,5.10
65500,41.75,1.79,17.25,2.28,17.50,1.80
65750,36.50,4.33,14.50,2.87,19.50,3.35
66000,36.00,2.12,14.75,3.83,16.33,3.86
66250,38.75,2.77,16.50,3.20,16.50,7.43
66500,25.50,5.02,16.75,4.76,13.50,2.06
66750,29.75,2.95,13.75,6.46,18.75,5.54
67000,38.50,1.66,16.00,0.82,22.33,1.25
67250,36.00,2.45,15.75,4.44,19.33,2.36
67500,39.50,1.50,14.00,2.55,15.25,6.38
67750,32.75,5.63,9.67,6.55,17.75,1.48
68000,22.75,1.30,16.75,1.79,14.25,3.56
68250,28.50,14.50,14.50,3.50,20.75,2.77
68500,33.75,2.49,13.25,4.76,18.50,3.04
68750,32.50,4.15,18.00,2.16,15.25,1.79
69000,37.50,3.57,12.00,1.41,12.75,6.30
69250,32.50,7.40,12.25,3.27,16.00,5.70
69500,28.25,4.76,15.00,3.67,20.25,1.92
69750,28.75,5.07,14.25,3.34,16.25,4.44
70000,34.75,1.79,13.67,6.80,20.33,0.94
70250,33.75,4.02,17.00,3.74,15.67,1.70
70500,35.75,4.09,13.50,1.50,13.25,2.95
70750,40.50,3.35,19.33,1.70,21.33,2.05
71000,27.50,3.35,18.33,2.05,18.00,5.61
71250,24.67,1.70,19.00,2.16,14.00,5.10
71500,37.67,5.25,7.33,5.79,15.00,1.22
71750,41.25,3.27,16.25,3.42,15.00,2.12
72000,36.25,3.90,16.25,4.26,16.75,2.17
72250,37.33,3.09,10.00,5.00,17.00,2.00
72500,33.25,7.76,16.50,1.50,17.75,2.95
72750,29.00,1.41,14.00,1.41,9.00,0.00
73000,31.40,6.34,17.20,4.12,13.83,5.01
73250,40.50,3.35,16.00,2.12,12.25,2.86
73500,36.75,2.86,17.67,3.77,13.67,2.05
73750,36.25,5.63,15.50,2.29,20.25,2.49
74000,40.25,6.61,13.50,1.50,15.00,3.67
74250,30.50,3.77,17.00,3.67,15.50,3.28
74500,27.00,5.39,14.33,1.70,18.00,2.45
74750,41.50,4.27,17.00,3.74,16.75,1.64
75000,37.67,1.25,16.50,1.66,17.33,2.36
75250,35.25,1.30,14.50,5.17,12.50,2.18
75500,43.50,1.50,13.50,5.50,15.67,4.50
75750,27.33,4.64,11.33,4.11,19.25,1.30
76000,19.33,1.89,14.00,4.55,20.50,2.06
76250,35.25,6.50,14.00,6.96,14.75,4.26
76500,38.25,3.90,14.75,3.96,13.75,2.86
76750,33.00,3.67,13.25,4.44,15.50,3.20
77000,41.50,1.12,11.25,4.49,17.00,1.22
77250,29.50,1.80,12.50,0.50,26.00,1.41
77500,22.00,8.51,15.20,3.49,14.80,1.94
77750,34.00,6.71,15.75,4.32,17.25,1.30
78000,36.50,3.57,20.00,4.06,22.25,1.30
78250,35.25,1.30,17.00,5.10,15.33,3.40
78500,36.25,7.26,18.75,4.32,12.00,3.67
78750,34.67,9.46,13.75,7.63,17.33,6.85
79000,22.00,2.35,17.25,4.66,16.75,6.22
79250,28.50,1.66,16.00,5.70,16.00,4.30
79500,42.00,2.45,21.67,1.70,22.75,0.43
79750,37.75,1.30,16.75,5.85,12.00,6.68
80000,36.50,2.87,15.25,3.27,19.25,4.49
80250,38.25,6.83,11.00,5.39,17.50,4.61
80500,29.50,3.91,15.75,1.30,20.50,1.50
80750,32.00,6.20,19.50,3.35,18.50,2.29
81000,41.75,2.49,17.75,1.64,17.50,3.77
81250,39.50,2.87,19.00,4.00,16.00,2.12
81500,39.00,2.45,21.00,0.00,14.67,6.94
81750,40.00,5.87,17.67,4.50,16.33,4.19
82000,32.00,4.06,17.00,1.73,20.25,2.49
82250,30.25,3.27,16.50,3.35,18.00,4.90
82500,42.75,4.60,19.00,3.67,17.00,5.05
82750,37.25,1.30,19.50,1.50,14.75,8.58
83000,36.00,2.45,17.00,2.55,10.67,3.30
83250,42.00,3.00,18.25,2.17,15.50,1.50
83500,31.33,2.36,16.33,3.09,19.50,2.06
83750,26.25,3.11,13.00,3.94,17.50,4.27
84000,37.50,5.41,19.25,4.44,11.25,3.56
84250,38.00,3.24,16.75,3.27,14.50,7.26
84500,34.00,2.74,16.00,2.83,16.33,1.89
84750,41.33,2.49,15.00,0.00,20.00,1.00
85000,33.00,2.12,14.00,1.41,23.00,2.16
85250,26.00,5.35,16.50,3.35,19.00,2.45
85500,34.00,7.65,14.50,2.69,18.00,5.61
85750,35.50,5.36,12.75,2.86,13.25,7.43
86000,31.67,1.25,16.00,4.55,15.75,4.15
86250,38.67,0.47,18.33,1.25,11.67,3.40
86500,36.75,5.36,11.50,2.29,16.75,4.26
86750,25.25,2.28,18.00,2.94,18.67,3.30
87000,34.75,9.23,15.50,2.69,15.75,2.59
87250,39.50,3.28,12.67,5.79,17.00,0.82
87500,35.00,2.92,20.75,1.79,17.25,0.83
87750,33.75,7.98,18.20,4.12,16.40,3.07
88000,37.00,9.46,7.33,6.13,14.50,2.60
88250,32.75,3.27,16.75,3.27,22.00,1.22
88500,27.50,6.54,16.75,1.79,18.50,2.60
88750,41.00,4.53,18.67,1.70,15.00,2.45
89000,38.00,3.00,14.25,3.70,14.50,5.12
89250,36.50,2.29,11.50,5.02,13.00,5.05
89500,37.25,7.46,13.25,1.30,19.00,2.12
89750,26.75,3.90,11.00,1.63,21.67,1.70
90000,28.50,2.60,13.25,2.59,15.75,3.56
90250,41.33,3.86,15.25,2.38,18.00,2.16
90500,32.00,2.83,15.00,4.00,14.25,3.90
90750,33.75,4.49,17.00,2.24,17.50,2.69
91000,35.25,3.96,15.50,3.20,10.75,4.71
91250,26.00,1.41,13.00,1.41,16.00,2.12
91500,25.75,2.17,11.75,3.90,14.67,2.87
91750,34.25,5.07,18.25,2.17,14.00,3.67
92000,36.75,4.92,15.50,3.35,17.50,0.50
92250,32.50,2.29,13.50,4.72,11.00,5.34
92500,36.25,6.14,11.50,2.50,13.00,3.27
92750,34.25,7.40,9.00,3.74,16.67,0.94
93000,28.00,4.06,14.25,1.48,18.25,2.95
93250,28.00,2.74,15.50,6.18,14.75,3.70
93500,37.25,1.30,17.67,0.47,21.33,3.77
93750,30.75,1.30,14.50,6.34,21.50,0.87
94000,34.25,4.76,18.00,1.87,14.25,3.56
94250,40.00,5.10,20.75,0.43,12.67,4.92
94500,31.25,1.30,21.00,1.00,20.67,2.87
94750,29.25,2.49,16.25,3.42,18.00,2.45
95000,40.50,4.56,16.00,4.64,13.00,6.44
95250,39.25,2.17,22.00,1.41,14.50,3.35
95500,33.75,5.36,17.25,2.49,19.25,1.30
95750,39.25,2.17,18.75,3.77,18.50,2.60
96000,41.00,4.32,13.33,1.89,19.67,1.25
96250,26.50,3.28,15.25,1.30,25.25,3.63
96500,28.00,4.74,15.75,1.30,25.00,1.73
96750,41.00,5.00,11.00,3.00,17.25,4.92
97000,35.25,2.49,23.50,2.50,22.00,2.35
97250,35.50,3.20,16.50,4.03,20.25,1.30
97500,36.50,8.50,13.50,1.50,15.50,8.50
97750,34.20,7.96,16.00,5.44,21.75,2.77
98000,33.00,3.67,16.50,3.84,16.25,3.27
98250,38.00,2.83,12.00,5.61,12.33,2.87
98500,41.67,0.47,16.67,4.19,10.25,1.92
98750,38.00,2.83,11.00,6.68,15.75,4.44
99000,39.50,3.77,13.00,8.86,16.50,6.65
99250,36.00,8.34,16.75,3.03,18.00,3.00
99500,30.00,5.20,16.75,2.05,16.00,4.58
99750,35.00,7.65,14.00,0.82,16.00,4.42
100000,35.75,6.02,18.25,3.27,15.50,2.06
100250,30.75,5.12,18.00,4.74,17.50,2.29
100500,39.50,3.35,14.25,1.30,18.75,1.92
100750,33.50,4.97,14.00,1.73,21.00,5.20
101000,25.25,4.71,11.33,5.25,11.67,3.86
101250,35.00,7.11,8.25,6.30,15.00,3.32
101500,38.00,4.06,14.00,4.85,20.50,1.50
101750,35.25,1.30,16.50,4.97,21.75,1.92
102000,37.67,3.40,14.75,1.64,17.33,1.70
102250,36.75,6.06,15.00,4.12,15.00,2.12
102500,28.00,3.56,13.00,1.87,19.00,7.07
102750,31.25,4.02,17.50,3.91,12.25,2.95
103000,40.25,4.02,14.50,0.87,15.00,3.54
103250,36.00,0.82,12.00,5.72,17.25,3.90
103500,35.75,2.49,13.50,3.35,13.67,8.34
103750,39.25,7.85,16.00,3.32,15.00,5.79
104000,26.75,4.92,14.75,2.28,18.50,4.50
104250,27.25,3.27,11.75,6.26,19.25,4.26
104500,35.50,4.15,13.75,2.77,6.75,3.90
104750,36.75,1.30,12.67,2.62,15.25,6.61
105000,35.50,1.50,18.50,4.50,22.67,1.89
105250,34.33,4.19,16.50,1.66,15.67,3.40
105500,32.25,2.86,12.50,2.29,16.25,3.27
105750,27.50,3.04,12.75,2.49,20.75,5.07
106000,39.75,4.44,11.00,5.15,18.25,4.32
106250,40.33,1.25,18.33,1.25,15.75,3.34
106500,37.25,2.86,20.50,1.50,17.00,3.67
106750,36.75,1.30,12.25,5.07,16.75,2.49
107000,30.00,3.00,11.33,8.18,16.67,7.72
107250,27.50,3.64,18.75,3.90,17.00,5.15
107500,35.00,6.12,17.75,4.26,16.25,2.49
107750,37.50,4.50,15.00,2.83,15.50,2.06
108000,34.00,1.73,17.75,1.79,13.50,2.69
108250,37.25,5.07,18.50,2.29,17.75,0.43
108500,34.75,7.15,14.25,5.40,18.00,3.81
108750,25.33,3.40,11.33,2.49,20.00,1.58
109000,35.00,5.74,13.50,4.72,18.00,2.74
109250,38.33,6.94,18.00,2.45,14.00,2.00
109500,28.00,3.56,16.00,6.75,15.00,2.45
109750,30.25,6.02,12.75,1.92,13.75,5.40
110000,38.00,5.10,15.00,0.00,23.25,1.48
110250,23.25,9.28,16.00,5.24,16.25,5.07
110500,27.33,6.94,13.67,1.25,19.75,2.49
110750,36.00,2.45,20.67,2.36,20.25,1.30
111000,33.50,3.57,20.25,1.30,17.50,4.39
111250,33.50,4.50,17.75,2.68,18.00,1.41
111500,39.00,4.74,19.67,0.94,19.00,2.74
111750,19.50,8.90,15.00,2.55,12.00,8.86
112000,26.50,7.40,13.75,5.07,21.00,3.54
112250,40.00,6.44,17.25,8.26,14.75,6.61
112500,38.00,0.71,13.33,4.64,12.00,0.82
112750,37.50,1.50,16.25,6.02,11.75,4.60
113000,42.33,2.87,16.50,4.39,16.67,3.30
113250,30.25,2.05,13.00,5.43,20.00,3.67
113500,26.25,9.68,20.33,2.36,24.00,2.45
113750,34.25,8.58,17.75,2.28,17.25,3.96
114000,39.67,2.62,17.00,1.63,16.75,3.11
114250,35.75,1.79,19.25,2.77,16.25,5.07
114500,35.75,4.44,12.75,3.49,14.67,5.25
114750,42.25,4.92,14.00,3.74,19.67,1.70
115000,32.75,3.70,17.00,3.94,13.00,4.85
115250,26.50,2.60,21.75,1.30,9.50,1.50
115500,40.67,6.18,18.25,4.32,14.67,6.02
115750,36.75,1.30,14.00,2.92,17.75,5.07
116000,36.25,3.63,18.25,3.90,14.33,1.70
116250,42.33,3.30,15.33,2.49,14.25,6.61
116500,29.67,3.40,16.33,1.25,13.50,2.96
116750,27.50,1.66,12.25,6.50,15.00,3.00
117000,30.50,2.60,15.75,3.90,17.00,4.36
117250,36.75,0.83,12.00,2.55,10.25,5.36
117500,34.25,2.38,15.75,1.30,10.50,6.69
117750,38.75,3.42,13.50,2.69,16.50,4.50
118000,33.50,7.26,11.50,3.64,16.00,2.35
118250,28.25,4.26,20.75,2.05,16.75,2.86
118500,27.00,6.40,17.00,5.05,14.75,1.79
118750,35.50,4.27,15.67,4.78,17.00,1.41
119000,30.75,2.49,18.50,4.15,18.00,1.41
119250,36.00,2.94,16.25,1.30,16.67,3.09
119500,37.40,6.15,10.25,5.31,14.60,4.32
119750,34.67,1.25,18.00,1.87,9.33,6.00,24.50,4.77,16.50,4.50,13.75,2.38
250,40.00,5.24,19.25,2.86,12.25,4.32
500,40.00,2.83,17.00,1.41,16.75,4.71
750,37.75,0.83,16.00,5.15,16.25,7.12
1000,36.50,5.36,18.25,2.17,11.50,4.27
1250,31.25,9.88,9.75,3.27,17.50,4.03
1500,28.00,2.74,18.25,1.92,18.00,3.08
1750,36.25,6.02,17.25,4.26,19.25,5.97
2000,39.00,3.67,18.25,3.11,14.00,8.46
2250,37.00,1.41,19.00,2.94,18.50,1.50
2500,38.60,1.96,16.75,2.49,15.60,4.41
2750,35.50,7.09,12.50,0.87,13.75,4.66
3000,24.50,4.97,14.75,3.42,17.00,1.87
3250,30.25,8.14,15.25,4.44,15.00,3.00
3500,39.50,3.35,13.00,6.53,16.25,1.79
3750,35.33,3.30,17.33,1.70,16.75,2.05
4000,40.50,3.20,18.25,3.11,18.00,2.92
4250,35.00,7.65,16.00,2.00,17.25,2.17
4500,28.00,2.94,18.00,1.73,16.67,4.03
4750,28.25,5.21,15.25,4.02,22.00,1.22
5000,40.00,4.24,11.75,1.79,19.75,1.64
5250,36.25,0.43,11.25,4.32,10.50,6.80
5500,33.67,3.86,13.33,4.64,17.50,1.12
5750,37.50,11.08,15.75,3.96,15.50,7.30
6000,26.50,2.87,9.75,1.30,15.00,5.24
6250,25.33,4.19,11.33,0.47,19.25,4.76
6500,39.25,5.07,15.50,5.59,18.00,2.74
6750,34.75,2.17,20.25,3.34,17.25,3.90
7000,33.00,3.00,21.00,2.92,12.00,8.15
7250,34.50,1.50,22.50,1.50,22.50,1.50
7500,31.50,6.99,14.75,2.28,22.00,2.12
7750,28.50,2.96,17.50,2.06,15.50,1.50
8000,34.33,8.06,18.25,5.45,18.67,2.05
8250,36.25,2.17,23.75,4.71,13.50,1.50
8500,37.00,3.27,14.75,2.49,17.67,1.89
8750,34.33,6.85,14.00,0.82,16.25,3.83
9000,25.50,3.20,14.75,3.19,20.25,2.49
9250,24.00,6.96,17.75,2.38,17.50,6.02
